timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T10:39:10.137580+00:00,108624,https://www.glamira.co.uk/catalog/product/view/id/108624,request,403,771.0
2025-11-24T10:39:10.137960+00:00,108642,https://www.glamira.co.uk/catalog/product/view/id/108642,request,403,770.1
2025-11-24T10:39:10.138191+00:00,108932,https://www.glamira.co.uk/catalog/product/view/id/108932,request,403,367.4
2025-11-24T10:39:10.142349+00:00,108653,https://www.glamira.co.uk/catalog/product/view/id/108653,request,403,372.7
2025-11-24T10:39:10.142485+00:00,109083,https://www.glamira.co.uk/catalog/product/view/id/109083,request,403,369.1
2025-11-24T10:39:10.142551+00:00,108868,https://www.glamira.co.uk/catalog/product/view/id/108868,request,403,372.2
2025-11-24T10:39:10.142769+00:00,108933,https://www.glamira.co.uk/catalog/product/view/id/108933,request,403,371.8
2025-11-24T10:39:10.346140+00:00,108663,https://www.glamira.co.uk/catalog/product/view/id/108663,request,403,576.0
2025-11-24T10:39:10.346335+00:00,108931,https://www.glamira.co.uk/catalog/product/view/id/108931,request,403,575.7
2025-11-24T10:39:10.346402+00:00,108652,https://www.glamira.co.uk/catalog/product/view/id/108652,request,403,576.9
2025-11-24T10:39:10.346463+00:00,108869,https://www.glamira.co.uk/catalog/product/view/id/108869,request,403,575.9
2025-11-24T10:39:10.346524+00:00,108934,https://www.glamira.co.uk/catalog/product/view/id/108934,request,403,573.5
2025-11-24T10:39:10.346580+00:00,108662,https://www.glamira.co.uk/catalog/product/view/id/108662,request,403,576.6
2025-11-24T10:39:10.346634+00:00,108651,https://www.glamira.co.uk/catalog/product/view/id/108651,request,403,577.4
2025-11-24T10:39:10.346689+00:00,109081,https://www.glamira.co.uk/catalog/product/view/id/109081,request,403,573.5
2025-11-24T10:39:10.353584+00:00,109147,https://www.glamira.co.uk/catalog/product/view/id/109147,request,403,377.0
2025-11-24T10:39:10.361534+00:00,109297,https://www.glamira.co.uk/catalog/product/view/id/109297,request,403,357.6
2025-11-24T10:39:10.361648+00:00,109148,https://www.glamira.co.uk/catalog/product/view/id/109148,request,403,384.9
2025-11-24T10:39:10.372339+00:00,109359,https://www.glamira.co.uk/catalog/product/view/id/109359,request,403,355.6
2025-11-24T10:39:10.535993+00:00,109361,https://www.glamira.co.uk/catalog/product/view/id/109361,request,403,518.3
2025-11-24T10:39:10.536099+00:00,109146,https://www.glamira.co.uk/catalog/product/view/id/109146,request,403,559.7
2025-11-24T10:39:10.536162+00:00,109362,https://www.glamira.co.uk/catalog/product/view/id/109362,request,403,347.9
2025-11-24T10:39:10.536217+00:00,109360,https://www.glamira.co.uk/catalog/product/view/id/109360,request,403,519.0
