ip,reason
102.132.52.220,No_Data_From_DB
102.132.52.242,No_Data_From_DB
102.132.54.168,No_Data_From_DB
102.132.54.216,No_Data_From_DB
102.132.54.45,No_Data_From_DB
102.132.55.231,No_Data_From_DB
102.132.56.105,No_Data_From_DB
102.132.56.113,No_Data_From_DB
102.132.56.209,No_Data_From_DB
102.132.56.21,No_Data_From_DB
102.132.56.216,No_Data_From_DB
102.132.56.222,No_Data_From_DB
102.132.56.242,No_Data_From_DB
102.132.57.248,No_Data_From_DB
102.132.57.80,No_Data_From_DB
102.132.57.93,No_Data_From_DB
102.132.58.167,No_Data_From_DB
102.132.58.2,No_Data_From_DB
102.132.59.227,No_Data_From_DB
102.132.65.15,No_Data_From_DB
102.132.65.23,No_Data_From_DB
102.132.66.156,No_Data_From_DB
102.132.66.158,No_Data_From_DB
102.132.66.207,No_Data_From_DB
102.132.66.233,No_Data_From_DB
102.132.66.77,No_Data_From_DB
102.132.66.9,No_Data_From_DB
102.132.67.53,No_Data_From_DB
102.132.67.80,No_Data_From_DB
102.132.68.26,No_Data_From_DB
102.132.68.32,No_Data_From_DB
102.132.69.132,No_Data_From_DB
102.132.69.169,No_Data_From_DB
102.132.69.177,No_Data_From_DB
102.132.69.200,No_Data_From_DB
102.132.69.58,No_Data_From_DB
102.132.72.152,No_Data_From_DB
102.132.72.55,No_Data_From_DB
102.132.74.203,No_Data_From_DB
102.132.74.61,No_Data_From_DB
102.132.76.10,No_Data_From_DB
102.132.76.111,No_Data_From_DB
102.132.77.111,No_Data_From_DB
102.133.132.212,No_Data_From_DB
102.133.228.77,No_Data_From_DB
102.133.229.105,No_Data_From_DB
102.134.112.1,No_Data_From_DB
102.134.117.211,No_Data_From_DB
102.134.117.230,No_Data_From_DB
102.134.117.231,No_Data_From_DB
102.134.117.4,No_Data_From_DB
102.134.117.65,No_Data_From_DB
102.134.122.247,No_Data_From_DB
102.134.123.50,No_Data_From_DB
102.134.123.98,No_Data_From_DB
102.134.134.166,No_Data_From_DB
102.134.134.175,No_Data_From_DB
102.134.134.202,No_Data_From_DB
102.134.154.179,No_Data_From_DB
102.134.155.73,No_Data_From_DB
102.134.158.118,No_Data_From_DB
102.134.158.154,No_Data_From_DB
102.134.158.158,No_Data_From_DB
102.134.158.170,No_Data_From_DB
102.134.158.174,No_Data_From_DB
102.134.158.186,No_Data_From_DB
102.134.158.214,No_Data_From_DB
102.134.158.218,No_Data_From_DB
102.134.158.234,No_Data_From_DB
102.134.158.58,No_Data_From_DB
102.134.158.78,No_Data_From_DB
102.134.158.82,No_Data_From_DB
102.134.158.86,No_Data_From_DB
102.134.158.94,No_Data_From_DB
102.134.159.162,No_Data_From_DB
102.134.159.70,No_Data_From_DB
102.134.159.82,No_Data_From_DB
102.134.173.103,No_Data_From_DB
102.134.174.178,No_Data_From_DB
102.134.174.239,No_Data_From_DB
102.134.174.8,No_Data_From_DB
102.134.176.48,No_Data_From_DB
102.134.179.202,No_Data_From_DB
102.134.182.130,No_Data_From_DB
102.134.182.237,No_Data_From_DB
102.134.182.34,No_Data_From_DB
102.134.194.90,No_Data_From_DB
102.134.196.159,No_Data_From_DB
102.134.196.230,No_Data_From_DB
102.134.197.135,No_Data_From_DB
102.134.197.90,No_Data_From_DB
102.134.2.113,No_Data_From_DB
102.134.2.141,No_Data_From_DB
102.134.2.34,No_Data_From_DB
102.134.2.44,No_Data_From_DB
102.134.2.5,No_Data_From_DB
102.134.2.7,No_Data_From_DB
102.134.2.74,No_Data_From_DB
102.134.208.191,No_Data_From_DB
102.134.217.66,No_Data_From_DB
102.134.218.158,No_Data_From_DB
102.134.27.230,No_Data_From_DB
102.134.3.14,No_Data_From_DB
102.134.65.57,No_Data_From_DB
102.134.66.2,No_Data_From_DB
102.134.73.141,No_Data_From_DB
102.134.73.54,No_Data_From_DB
102.134.73.63,No_Data_From_DB
102.134.81.131,No_Data_From_DB
102.134.81.146,No_Data_From_DB
102.134.81.236,No_Data_From_DB
102.134.81.69,No_Data_From_DB
102.134.89.82,No_Data_From_DB
102.134.92.168,No_Data_From_DB
102.134.93.161,No_Data_From_DB
102.134.93.232,No_Data_From_DB
102.134.93.75,No_Data_From_DB
102.134.94.17,No_Data_From_DB
102.134.94.33,No_Data_From_DB
102.134.95.211,No_Data_From_DB
102.135.129.221,No_Data_From_DB
102.135.133.115,No_Data_From_DB
102.135.139.34,No_Data_From_DB
102.135.140.58,No_Data_From_DB
102.135.146.34,No_Data_From_DB
102.135.147.10,No_Data_From_DB
102.135.170.111,No_Data_From_DB
102.135.241.148,No_Data_From_DB
102.135.241.8,No_Data_From_DB
102.135.254.42,No_Data_From_DB
102.136.208.111,No_Data_From_DB
102.138.191.159,No_Data_From_DB
102.139.220.191,No_Data_From_DB
102.139.39.206,No_Data_From_DB
102.139.41.19,No_Data_From_DB
102.140.112.10,No_Data_From_DB
102.140.112.11,No_Data_From_DB
102.140.112.12,No_Data_From_DB
102.140.112.13,No_Data_From_DB
102.140.112.14,No_Data_From_DB
102.140.112.245,No_Data_From_DB
102.140.112.8,No_Data_From_DB
102.140.114.92,No_Data_From_DB
102.140.129.241,No_Data_From_DB
102.140.164.23,No_Data_From_DB
102.140.164.9,No_Data_From_DB
102.140.175.100,No_Data_From_DB
102.140.175.101,No_Data_From_DB
102.140.175.124,No_Data_From_DB
102.140.175.190,No_Data_From_DB
102.140.68.24,No_Data_From_DB
102.140.68.25,No_Data_From_DB
102.140.68.77,No_Data_From_DB
102.140.69.111,No_Data_From_DB
102.140.69.53,No_Data_From_DB
102.140.70.150,No_Data_From_DB
102.140.70.32,No_Data_From_DB
102.141.112.110,No_Data_From_DB
102.141.131.180,No_Data_From_DB
102.141.131.50,No_Data_From_DB
102.141.132.110,No_Data_From_DB
102.141.132.2,No_Data_From_DB
102.141.132.44,No_Data_From_DB
102.141.134.171,No_Data_From_DB
102.141.134.208,No_Data_From_DB
102.141.134.231,No_Data_From_DB
102.141.136.131,No_Data_From_DB
102.141.136.145,No_Data_From_DB
102.141.138.170,No_Data_From_DB
102.141.139.253,No_Data_From_DB
102.141.139.61,No_Data_From_DB
102.141.140.186,No_Data_From_DB
102.141.141.133,No_Data_From_DB
102.141.142.24,No_Data_From_DB
102.141.142.248,No_Data_From_DB
102.141.142.90,No_Data_From_DB
102.141.144.23,No_Data_From_DB
102.141.146.31,No_Data_From_DB
102.141.147.11,No_Data_From_DB
102.141.147.125,No_Data_From_DB
102.141.147.181,No_Data_From_DB
102.141.147.249,No_Data_From_DB
102.141.149.3,No_Data_From_DB
102.141.149.74,No_Data_From_DB
102.141.150.10,No_Data_From_DB
102.141.150.108,No_Data_From_DB
102.141.150.161,No_Data_From_DB
102.141.150.206,No_Data_From_DB
102.141.150.213,No_Data_From_DB
102.141.150.238,No_Data_From_DB
102.141.151.165,No_Data_From_DB
102.141.151.208,No_Data_From_DB
102.141.152.181,No_Data_From_DB
102.141.152.81,No_Data_From_DB
102.141.152.83,No_Data_From_DB
102.141.153.10,No_Data_From_DB
102.141.153.47,No_Data_From_DB
102.141.155.207,No_Data_From_DB
102.141.155.49,No_Data_From_DB
102.141.156.88,No_Data_From_DB
102.141.157.170,No_Data_From_DB
102.141.157.196,No_Data_From_DB
102.141.157.232,No_Data_From_DB
102.141.157.53,No_Data_From_DB
102.141.158.170,No_Data_From_DB
102.141.158.174,No_Data_From_DB
102.141.158.204,No_Data_From_DB
102.141.158.44,No_Data_From_DB
102.141.160.169,No_Data_From_DB
102.141.160.210,No_Data_From_DB
102.141.160.22,No_Data_From_DB
102.141.160.235,No_Data_From_DB
102.141.160.51,No_Data_From_DB
102.141.161.130,No_Data_From_DB
102.141.161.27,No_Data_From_DB
102.141.161.50,No_Data_From_DB
102.141.161.73,No_Data_From_DB
102.141.161.86,No_Data_From_DB
102.141.161.92,No_Data_From_DB
102.141.162.153,No_Data_From_DB
102.141.162.7,No_Data_From_DB
102.141.163.12,No_Data_From_DB
102.141.163.141,No_Data_From_DB
102.141.163.2,No_Data_From_DB
102.141.163.251,No_Data_From_DB
102.141.164.137,No_Data_From_DB
102.141.164.88,No_Data_From_DB
102.141.165.110,No_Data_From_DB
102.141.165.148,No_Data_From_DB
102.141.165.222,No_Data_From_DB
102.141.165.7,No_Data_From_DB
102.141.166.109,No_Data_From_DB
102.141.166.196,No_Data_From_DB
102.141.166.203,No_Data_From_DB
102.141.166.34,No_Data_From_DB
102.141.167.138,No_Data_From_DB
102.141.167.164,No_Data_From_DB
102.141.167.21,No_Data_From_DB
102.141.167.56,No_Data_From_DB
102.141.168.142,No_Data_From_DB
102.141.168.251,No_Data_From_DB
102.141.168.91,No_Data_From_DB
102.141.172.218,No_Data_From_DB
102.141.174.172,No_Data_From_DB
102.141.174.246,No_Data_From_DB
102.141.174.30,No_Data_From_DB
102.141.177.185,No_Data_From_DB
102.141.177.59,No_Data_From_DB
102.141.178.90,No_Data_From_DB
102.141.180.10,No_Data_From_DB
102.141.180.246,No_Data_From_DB
102.141.181.128,No_Data_From_DB
102.141.181.18,No_Data_From_DB
102.141.181.191,No_Data_From_DB
102.141.181.66,No_Data_From_DB
102.141.181.81,No_Data_From_DB
102.141.183.250,No_Data_From_DB
102.141.183.7,No_Data_From_DB
102.141.183.96,No_Data_From_DB
102.141.184.141,No_Data_From_DB
102.141.184.182,No_Data_From_DB
102.141.184.40,No_Data_From_DB
102.141.184.6,No_Data_From_DB
102.141.184.87,No_Data_From_DB
102.141.184.90,No_Data_From_DB
102.141.185.102,No_Data_From_DB
102.141.185.21,No_Data_From_DB
102.141.185.233,No_Data_From_DB
102.141.185.237,No_Data_From_DB
102.141.186.116,No_Data_From_DB
102.141.186.122,No_Data_From_DB
102.141.186.238,No_Data_From_DB
102.141.186.87,No_Data_From_DB
102.141.187.107,No_Data_From_DB
102.141.187.110,No_Data_From_DB
102.141.187.142,No_Data_From_DB
102.141.187.245,No_Data_From_DB
102.141.188.72,No_Data_From_DB
102.141.188.8,No_Data_From_DB
102.141.189.151,No_Data_From_DB
102.141.189.247,No_Data_From_DB
102.141.189.4,No_Data_From_DB
102.141.190.6,No_Data_From_DB
102.141.195.113,No_Data_From_DB
102.141.195.122,No_Data_From_DB
102.141.195.128,No_Data_From_DB
102.141.195.149,No_Data_From_DB
102.141.226.251,No_Data_From_DB
102.141.227.241,No_Data_From_DB
102.141.240.155,No_Data_From_DB
102.141.241.12,No_Data_From_DB
102.141.241.93,No_Data_From_DB
102.141.32.187,No_Data_From_DB
102.141.64.245,No_Data_From_DB
102.141.64.41,No_Data_From_DB
102.141.65.117,No_Data_From_DB
102.141.65.233,No_Data_From_DB
102.141.65.40,No_Data_From_DB
102.141.65.7,No_Data_From_DB
102.141.65.76,No_Data_From_DB
102.141.65.77,No_Data_From_DB
102.141.66.24,No_Data_From_DB
102.141.67.13,No_Data_From_DB
102.141.68.16,No_Data_From_DB
102.141.68.21,No_Data_From_DB
102.141.68.51,No_Data_From_DB
102.141.70.102,No_Data_From_DB
102.141.70.202,No_Data_From_DB
102.141.70.26,No_Data_From_DB
102.141.70.81,No_Data_From_DB
102.141.71.198,No_Data_From_DB
102.141.72.130,No_Data_From_DB
102.141.73.234,No_Data_From_DB
102.141.73.249,No_Data_From_DB
102.141.74.205,No_Data_From_DB
102.141.74.232,No_Data_From_DB
102.141.74.236,No_Data_From_DB
102.141.75.141,No_Data_From_DB
102.141.75.17,No_Data_From_DB
102.141.76.118,No_Data_From_DB
102.141.76.145,No_Data_From_DB
102.141.76.37,No_Data_From_DB
102.141.77.235,No_Data_From_DB
102.141.78.51,No_Data_From_DB
102.141.79.166,No_Data_From_DB
102.141.79.209,No_Data_From_DB
102.141.80.160,No_Data_From_DB
102.141.80.21,No_Data_From_DB
102.141.80.31,No_Data_From_DB
102.141.81.214,No_Data_From_DB
102.141.81.230,No_Data_From_DB
102.141.81.27,No_Data_From_DB
102.141.82.139,No_Data_From_DB
102.141.82.208,No_Data_From_DB
102.141.82.21,No_Data_From_DB
102.141.82.51,No_Data_From_DB
102.141.83.187,No_Data_From_DB
102.141.84.1,No_Data_From_DB
102.141.84.109,No_Data_From_DB
102.141.84.126,No_Data_From_DB
102.141.84.133,No_Data_From_DB
102.141.84.220,No_Data_From_DB
102.141.84.242,No_Data_From_DB
102.141.85.142,No_Data_From_DB
102.141.85.153,No_Data_From_DB
102.141.85.179,No_Data_From_DB
102.141.85.54,No_Data_From_DB
102.141.85.59,No_Data_From_DB
102.141.85.92,No_Data_From_DB
102.141.86.240,No_Data_From_DB
102.141.87.190,No_Data_From_DB
102.141.89.253,No_Data_From_DB
102.141.89.26,No_Data_From_DB
102.141.90.117,No_Data_From_DB
102.142.1.154,No_Data_From_DB
102.142.141.36,No_Data_From_DB
102.142.15.202,No_Data_From_DB
102.142.26.215,No_Data_From_DB
102.142.33.154,No_Data_From_DB
102.142.34.177,No_Data_From_DB
102.142.34.51,No_Data_From_DB
102.142.36.108,No_Data_From_DB
102.142.41.73,No_Data_From_DB
102.142.43.54,No_Data_From_DB
102.142.49.125,No_Data_From_DB
102.142.54.183,No_Data_From_DB
102.142.55.237,No_Data_From_DB
102.142.57.212,No_Data_From_DB
102.142.9.214,No_Data_From_DB
102.142.9.251,No_Data_From_DB
102.143.9.114,No_Data_From_DB
102.144.133.68,No_Data_From_DB
102.144.176.139,No_Data_From_DB
102.144.221.114,No_Data_From_DB
102.146.117.159,No_Data_From_DB
102.146.200.102,No_Data_From_DB
102.146.69.11,No_Data_From_DB
102.147.103.60,No_Data_From_DB
102.147.74.10,No_Data_From_DB
102.148.199.130,No_Data_From_DB
102.148.219.169,No_Data_From_DB
102.148.244.148,No_Data_From_DB
102.148.44.43,No_Data_From_DB
102.149.124.240,No_Data_From_DB
102.149.34.39,No_Data_From_DB
102.150.235.186,No_Data_From_DB
102.151.130.181,No_Data_From_DB
102.151.177.182,No_Data_From_DB
102.151.213.173,No_Data_From_DB
102.151.7.30,No_Data_From_DB
102.152.13.101,No_Data_From_DB
102.152.55.50,No_Data_From_DB
102.154.19.153,No_Data_From_DB
102.154.29.7,No_Data_From_DB
102.154.35.75,No_Data_From_DB
102.154.58.142,No_Data_From_DB
102.155.12.212,No_Data_From_DB
102.156.148.187,No_Data_From_DB
102.156.161.88,No_Data_From_DB
102.156.175.141,No_Data_From_DB
102.156.177.24,No_Data_From_DB
102.156.216.185,No_Data_From_DB
102.156.241.49,No_Data_From_DB
102.156.244.113,No_Data_From_DB
102.156.244.221,No_Data_From_DB
102.156.26.42,No_Data_From_DB
102.156.27.16,No_Data_From_DB
102.156.27.216,No_Data_From_DB
102.156.28.125,No_Data_From_DB
102.156.3.165,No_Data_From_DB
102.156.52.151,No_Data_From_DB
102.156.54.248,No_Data_From_DB
102.156.74.196,No_Data_From_DB
102.156.75.169,No_Data_From_DB
102.156.82.231,No_Data_From_DB
102.156.87.13,No_Data_From_DB
102.156.90.83,No_Data_From_DB
102.157.106.192,No_Data_From_DB
102.157.108.5,No_Data_From_DB
102.157.120.111,No_Data_From_DB
102.157.131.9,No_Data_From_DB
102.157.134.132,No_Data_From_DB
102.157.151.217,No_Data_From_DB
102.157.153.23,No_Data_From_DB
102.157.157.30,No_Data_From_DB
102.157.158.153,No_Data_From_DB
102.157.172.40,No_Data_From_DB
102.157.181.202,No_Data_From_DB
102.157.218.89,No_Data_From_DB
102.157.220.30,No_Data_From_DB
102.157.23.186,No_Data_From_DB
102.157.245.102,No_Data_From_DB
102.157.248.236,No_Data_From_DB
102.157.249.48,No_Data_From_DB
102.157.62.68,No_Data_From_DB
102.157.76.237,No_Data_From_DB
102.157.76.26,No_Data_From_DB
102.157.78.9,No_Data_From_DB
102.158.102.41,No_Data_From_DB
102.158.119.119,No_Data_From_DB
102.158.125.228,No_Data_From_DB
102.158.126.112,No_Data_From_DB
102.158.146.248,No_Data_From_DB
102.158.149.149,No_Data_From_DB
102.158.189.136,No_Data_From_DB
102.158.195.177,No_Data_From_DB
102.158.196.61,No_Data_From_DB
102.158.200.28,No_Data_From_DB
102.158.201.72,No_Data_From_DB
102.158.225.81,No_Data_From_DB
102.158.241.27,No_Data_From_DB
102.158.37.117,No_Data_From_DB
102.158.65.107,No_Data_From_DB
102.158.7.84,No_Data_From_DB
102.158.91.3,No_Data_From_DB
102.160.201.34,No_Data_From_DB
102.160.61.115,No_Data_From_DB
102.160.78.245,No_Data_From_DB
102.161.14.61,No_Data_From_DB
102.161.20.150,No_Data_From_DB
102.162.10.74,No_Data_From_DB
102.162.27.239,No_Data_From_DB
102.162.34.58,No_Data_From_DB
102.162.50.155,No_Data_From_DB
102.163.30.46,No_Data_From_DB
102.164.0.131,No_Data_From_DB
102.164.0.132,No_Data_From_DB
102.164.0.137,No_Data_From_DB
102.164.0.14,No_Data_From_DB
102.164.0.2,No_Data_From_DB
102.164.10.54,No_Data_From_DB
102.164.11.220,No_Data_From_DB
102.164.12.146,No_Data_From_DB
102.164.12.245,No_Data_From_DB
102.164.150.15,No_Data_From_DB
102.164.150.3,No_Data_From_DB
102.164.150.65,No_Data_From_DB
102.164.150.78,No_Data_From_DB
102.164.150.85,No_Data_From_DB
102.164.151.105,No_Data_From_DB
102.164.151.165,No_Data_From_DB
102.164.151.68,No_Data_From_DB
102.164.181.134,No_Data_From_DB
102.164.181.150,No_Data_From_DB
102.164.181.20,No_Data_From_DB
102.164.181.50,No_Data_From_DB
102.164.182.149,No_Data_From_DB
102.164.182.31,No_Data_From_DB
102.164.183.167,No_Data_From_DB
102.164.183.168,No_Data_From_DB
102.164.183.204,No_Data_From_DB
102.164.183.210,No_Data_From_DB
102.164.183.222,No_Data_From_DB
102.164.183.39,No_Data_From_DB
102.164.192.46,No_Data_From_DB
102.164.193.93,No_Data_From_DB
102.164.193.98,No_Data_From_DB
102.164.194.135,No_Data_From_DB
102.164.194.210,No_Data_From_DB
102.164.194.223,No_Data_From_DB
102.164.196.166,No_Data_From_DB
102.164.196.219,No_Data_From_DB
102.164.196.23,No_Data_From_DB
102.164.196.247,No_Data_From_DB
102.164.196.253,No_Data_From_DB
102.164.196.26,No_Data_From_DB
102.164.197.119,No_Data_From_DB
102.164.197.145,No_Data_From_DB
102.164.198.211,No_Data_From_DB
102.164.199.43,No_Data_From_DB
102.164.199.52,No_Data_From_DB
102.164.199.9,No_Data_From_DB
102.164.201.43,No_Data_From_DB
102.164.201.89,No_Data_From_DB
102.164.202.199,No_Data_From_DB
102.164.202.253,No_Data_From_DB
102.164.204.0,No_Data_From_DB
102.164.204.147,No_Data_From_DB
102.164.204.148,No_Data_From_DB
102.164.204.195,No_Data_From_DB
102.164.204.2,No_Data_From_DB
102.164.204.210,No_Data_From_DB
102.164.204.7,No_Data_From_DB
102.164.204.84,No_Data_From_DB
102.164.205.163,No_Data_From_DB
102.164.206.221,No_Data_From_DB
102.164.207.170,No_Data_From_DB
102.164.208.42,No_Data_From_DB
102.164.209.22,No_Data_From_DB
102.164.209.24,No_Data_From_DB
102.164.211.105,No_Data_From_DB
102.164.212.209,No_Data_From_DB
102.164.212.26,No_Data_From_DB
102.164.213.48,No_Data_From_DB
102.164.213.55,No_Data_From_DB
102.164.216.93,No_Data_From_DB
102.164.217.242,No_Data_From_DB
102.164.218.122,No_Data_From_DB
102.164.218.217,No_Data_From_DB
102.164.218.54,No_Data_From_DB
102.164.219.229,No_Data_From_DB
102.164.219.98,No_Data_From_DB
102.164.222.177,No_Data_From_DB
102.164.251.241,No_Data_From_DB
102.164.252.18,No_Data_From_DB
102.164.29.133,No_Data_From_DB
102.164.29.90,No_Data_From_DB
102.164.5.183,No_Data_From_DB
102.164.65.202,No_Data_From_DB
102.164.67.123,No_Data_From_DB
102.164.67.197,No_Data_From_DB
102.164.68.84,No_Data_From_DB
102.164.70.225,No_Data_From_DB
102.164.70.72,No_Data_From_DB
102.164.70.79,No_Data_From_DB
102.164.84.202,No_Data_From_DB
102.164.85.63,No_Data_From_DB
102.164.87.117,No_Data_From_DB
102.164.87.145,No_Data_From_DB
102.164.87.74,No_Data_From_DB
102.164.87.85,No_Data_From_DB
102.164.89.69,No_Data_From_DB
102.164.9.132,No_Data_From_DB
102.164.93.166,No_Data_From_DB
102.164.96.22,No_Data_From_DB
102.164.96.39,No_Data_From_DB
102.164.96.5,No_Data_From_DB
102.165.120.21,No_Data_From_DB
102.165.124.25,No_Data_From_DB
102.165.135.28,No_Data_From_DB
102.165.161.129,No_Data_From_DB
102.165.161.82,No_Data_From_DB
102.165.162.107,No_Data_From_DB
102.165.162.155,No_Data_From_DB
102.165.162.218,No_Data_From_DB
102.165.163.133,No_Data_From_DB
102.165.163.155,No_Data_From_DB
102.165.164.14,No_Data_From_DB
102.165.164.158,No_Data_From_DB
102.165.164.17,No_Data_From_DB
102.165.164.198,No_Data_From_DB
102.165.164.253,No_Data_From_DB
102.165.165.136,No_Data_From_DB
102.165.165.196,No_Data_From_DB
102.165.165.215,No_Data_From_DB
102.165.166.220,No_Data_From_DB
102.165.167.105,No_Data_From_DB
102.165.167.161,No_Data_From_DB
102.165.167.195,No_Data_From_DB
102.165.167.224,No_Data_From_DB
102.165.167.239,No_Data_From_DB
102.165.167.48,No_Data_From_DB
102.165.167.65,No_Data_From_DB
102.165.168.1,No_Data_From_DB
102.165.170.10,No_Data_From_DB
102.165.171.247,No_Data_From_DB
102.165.188.231,No_Data_From_DB
102.165.192.105,No_Data_From_DB
102.165.192.133,No_Data_From_DB
102.165.192.154,No_Data_From_DB
102.165.192.166,No_Data_From_DB
102.165.192.93,No_Data_From_DB
102.165.193.114,No_Data_From_DB
102.165.193.187,No_Data_From_DB
102.165.193.198,No_Data_From_DB
102.165.193.201,No_Data_From_DB
102.165.193.37,No_Data_From_DB
102.165.193.90,No_Data_From_DB
102.165.194.166,No_Data_From_DB
102.165.194.234,No_Data_From_DB
102.165.195.100,No_Data_From_DB
102.165.195.109,No_Data_From_DB
102.165.195.111,No_Data_From_DB
102.165.195.16,No_Data_From_DB
102.165.195.184,No_Data_From_DB
102.165.195.186,No_Data_From_DB
102.165.195.28,No_Data_From_DB
102.165.195.98,No_Data_From_DB
102.165.196.0,No_Data_From_DB
102.165.196.140,No_Data_From_DB
102.165.196.161,No_Data_From_DB
102.165.196.175,No_Data_From_DB
102.165.196.49,No_Data_From_DB
102.165.197.204,No_Data_From_DB
102.165.197.223,No_Data_From_DB
102.165.197.252,No_Data_From_DB
102.165.198.149,No_Data_From_DB
102.165.198.20,No_Data_From_DB
102.165.198.6,No_Data_From_DB
102.165.198.7,No_Data_From_DB
102.165.20.132,No_Data_From_DB
102.165.20.133,No_Data_From_DB
102.165.200.172,No_Data_From_DB
102.165.200.229,No_Data_From_DB
102.165.201.112,No_Data_From_DB
102.165.201.122,No_Data_From_DB
102.165.201.191,No_Data_From_DB
102.165.201.20,No_Data_From_DB
102.165.201.58,No_Data_From_DB
102.165.202.144,No_Data_From_DB
102.165.202.207,No_Data_From_DB
102.165.202.226,No_Data_From_DB
102.165.203.186,No_Data_From_DB
102.165.203.219,No_Data_From_DB
102.165.203.241,No_Data_From_DB
102.165.203.62,No_Data_From_DB
102.165.204.122,No_Data_From_DB
102.165.204.171,No_Data_From_DB
102.165.204.192,No_Data_From_DB
102.165.204.203,No_Data_From_DB
102.165.204.27,No_Data_From_DB
102.165.205.112,No_Data_From_DB
102.165.205.195,No_Data_From_DB
102.165.205.4,No_Data_From_DB
102.165.205.44,No_Data_From_DB
102.165.206.127,No_Data_From_DB
102.165.206.191,No_Data_From_DB
102.165.206.4,No_Data_From_DB
102.165.206.62,No_Data_From_DB
102.165.206.77,No_Data_From_DB
102.165.206.99,No_Data_From_DB
102.165.207.150,No_Data_From_DB
102.165.207.161,No_Data_From_DB
102.165.207.192,No_Data_From_DB
102.165.207.231,No_Data_From_DB
102.165.207.30,No_Data_From_DB
102.165.207.61,No_Data_From_DB
102.165.208.109,No_Data_From_DB
102.165.208.124,No_Data_From_DB
102.165.208.232,No_Data_From_DB
102.165.211.160,No_Data_From_DB
102.165.211.204,No_Data_From_DB
102.165.212.139,No_Data_From_DB
102.165.212.141,No_Data_From_DB
102.165.212.197,No_Data_From_DB
102.165.212.198,No_Data_From_DB
102.165.212.25,No_Data_From_DB
102.165.213.176,No_Data_From_DB
102.165.213.195,No_Data_From_DB
102.165.213.224,No_Data_From_DB
102.165.214.67,No_Data_From_DB
102.165.215.112,No_Data_From_DB
102.165.215.162,No_Data_From_DB
102.165.215.20,No_Data_From_DB
102.165.215.37,No_Data_From_DB
